x,y,z
8.19973087,2.1997354,0.10202079
8.29973125,2.1997354,0.09971401
8.39973164,2.1997354,0.09761238
8.49973202,2.1997354,0.09549515
8.5997324,2.1997354,0.09340072
8.69973278,2.1997354,0.09145746
8.79973316,2.1997354,0.0895666
8.89973354,2.1997354,0.08770727
8.99973392,2.1997354,0.08592453
9.09973431,2.1997354,0.08415315
9.19973469,2.1997354,0.08238401
9.29973507,2.1997354,0.08064728
9.39973545,2.1997354,0.07911237
9.49973583,2.1997354,0.077571
9.59973621,2.1997354,0.07601
9.6997366,2.1997354,0.07444958
9.79973698,2.1997354,0.07303245
9.89973736,2.1997354,0.07164568
9.99973774,2.1997354,0.07032658
10.09973812,2.1997354,0.06903937
10.1997385,2.1997354,0.06778333
10.29973888,2.1997354,0.06659647
10.39973927,2.1997354,0.06543197
10.49973965,2.1997354,0.06426794
10.59974003,2.1997354,0.06316376
10.69974041,2.1997354,0.06206907
10.79974079,2.1997354,0.06096189
10.89974117,2.1997354,0.05980463
10.99974155,2.1997354,0.05869544
11.09974194,2.1997354,0.05766695
11.19974232,2.1997354,0.05665407
11.2997427,2.1997354,0.05565726
11.39974308,2.1997354,0.05466111
11.49974346,2.1997354,0.05374636
11.59974384,2.1997354,0.05288459
11.69974422,2.1997354,0.05202313
11.79974461,2.1997354,0.05116199
11.89974499,2.1997354,0.0503255
11.99974537,2.1997354,0.049599
12.09974575,2.1997354,0.04883868
12.19974613,2.1997354,0.04805328
12.29974651,2.1997354,0.04726803
12.39974689,2.1997354,0.04648293
12.49974728,2.1997354,0.0457563
12.59974766,2.1997354,0.04506001
12.69974804,2.1997354,0.04436181
12.79974842,2.1997354,0.04366384
12.8997488,2.1997354,0.0429661
12.99974918,2.1997354,0.04226862
13.09974957,2.1997354,0.0415714
13.19974995,2.1997354,0.04087445
13.29975033,2.1997354,0.04019855
13.39975071,2.1997354,0.03966278
13.49975109,2.1997354,0.03913574
13.59975147,2.1997354,0.03860183
13.69975185,2.1997354,0.03805525
13.79975224,2.1997354,0.03750895
13.89975262,2.1997354,0.03696296
13.999753,2.1997354,0.0364406
14.09975338,2.1997354,0.03597181
14.19975376,2.1997354,0.0355032
14.29975414,2.1997354,0.03503476
14.39975452,2.1997354,0.03455124
14.49975491,2.1997354,0.03405542
14.59975529,2.1997354,0.03355975
14.69975567,2.1997354,0.03306421
14.79975605,2.1997354,0.03258128
14.89975643,2.1997354,0.03212328
14.99975681,2.1997354,0.03170251
-14.90028572,2.29973531,0.03168972
-14.80028534,2.29973531,0.03210691
-14.70028496,2.29973531,0.03254356
-14.60028458,2.29973531,0.03301977
-14.50028419,2.29973531,0.03349603
-14.40028381,2.29973531,0.03397237
-14.30028343,2.29973531,0.03444877
-14.20028305,2.29973531,0.03492522
-14.10028267,2.29973531,0.03543688
-14.00028229,2.29973531,0.03595274
-13.90028191,2.29973531,0.03646914
-13.80028152,2.29973531,0.0370139
-13.70028114,2.29973531,0.03757565
-13.60028076,2.29973531,0.03813753
-13.50028038,2.29973531,0.03869819
-13.40028,2.29973531,0.03924988
-13.30027962,2.29973531,0.03980174
-13.20027924,2.29973531,0.04042834
-13.10027885,2.29973531,0.04108286
-13.00027847,2.29973531,0.04173762
-12.90027809,2.29973531,0.04239263
-12.80027771,2.29973531,0.04304786
-12.70027733,2.29973531,0.04369429
-12.60027695,2.29973531,0.04445613
-12.50027657,2.29973531,0.04518852
-12.40027618,2.29973531,0.04592142
-12.3002758,2.29973531,0.04665478
-12.20027542,2.29973531,0.04740896
-12.10027504,2.29973531,0.04819439
-12.00027466,2.29973531,0.04898003
-11.90027428,2.29973531,0.04976586
-11.8002739,2.29973531,0.05055187
-11.70027351,2.29973531,0.05133283
-11.60027313,2.29973531,0.05226918
-11.50027275,2.29973531,0.05321356
-11.40027237,2.29973531,0.05415834
-11.30027199,2.29973531,0.05510351
-11.20027161,2.29973531,0.05604905
-11.10027122,2.29973531,0.05699493
-11.00027084,2.29973531,0.05803937
-10.90027046,2.29973531,0.05904749
-10.80027008,2.29973531,0.0600223
-10.7002697,2.29973531,0.06099782
-10.60026932,2.29973531,0.06203601
-10.50026894,2.29973531,0.06324416
-10.40026855,2.29973531,0.0644532
-10.30026817,2.29973531,0.06566153
-10.20026779,2.29973531,0.06684611
-10.10026741,2.29973531,0.06810744
-10.00026703,2.29973531,0.06947444
-9.90026665,2.29973531,0.07078218
-9.80026627,2.29973531,0.07207466
-9.70026588,2.29973531,0.07342775
-9.6002655,2.29973531,0.07490639
-9.50026512,2.29973531,0.07639299
-9.40026474,2.29973531,0.07790336
-9.30026436,2.29973531,0.07949488
-9.20026398,2.29973531,0.08110854
-9.1002636,2.29973531,0.08269911
-9.00026321,2.29973531,0.08436579
-8.90026283,2.29973531,0.08606709
-8.80026245,2.29973531,0.08776559
-8.70026207,2.29973531,0.08968418
-8.60026169,2.29973531,0.09188965
-8.50026131,2.29973531,0.09401625
-8.40026093,2.29973531,0.09609579
-8.30026054,2.29973531,0.09827612
-8.20026016,2.29973531,0.100508
-8.10025978,2.29973531,0.10270543
-8.0002594,2.29973531,0.10489147
-7.90025949,2.29973531,0.1072344
-7.80025959,2.29973531,0.10977417
-7.70025969,2.29973531,0.11216979
-7.60025978,2.29973531,0.11458669
-7.50025988,2.29973531,0.1170821
-7.40025997,2.29973531,0.11998244
-7.30026007,2.29973531,0.12288895
-7.20026016,2.29973531,0.12593369
-7.10026026,2.29973531,0.12914886
-7.00026035,2.29973531,0.13228251
-6.90026045,2.29973531,0.13559639
-6.80026054,2.29973531,0.13918154
-6.70026064,2.29973531,0.14277808
-6.60026073,2.29973531,0.14640616
-6.50026083,2.29973531,0.15034445
-6.40026093,2.29973531,0.15430392
-6.30026102,2.29973531,0.15838963
-6.20026112,2.29973531,0.16259527
-6.10026121,2.29973531,0.16706572
-6.00026131,2.29973531,0.17163134
-5.9002614,2.29973531,0.1767209
-5.8002615,2.29973531,0.18178149
-5.70026159,2.29973531,0.18697563
-5.60026169,2.29973531,0.19215561
-5.50026178,2.29973531,0.19770625
-5.40026188,2.29973531,0.20373364
-5.30026197,2.29973531,0.20944044
-5.20026207,2.29973531,0.21548904
-5.10026217,2.29973531,0.22169045
-5.00026226,2.29973531,0.22828551
-4.90026236,2.29973531,0.23505686
-4.80026245,2.29973531,0.24183655
-4.70026255,2.29973531,0.24880008
-4.60026264,2.29973531,0.25584766
-4.50026274,2.29973531,0.26299903
-4.40026283,2.29973531,0.27028695
-4.30026293,2.29973531,0.27751011
-4.20026302,2.29973531,0.28510776
-4.10026312,2.29973531,0.29223511
-4.00026321,2.29973531,0.29897431
-3.90026331,2.29973531,0.30586314
-3.8002634,2.29973531,0.31312692
-3.7002635,2.29973531,0.31964087
-3.6002636,2.29973531,0.32591861
-3.50026369,2.29973531,0.33186945
-3.40026379,2.29973531,0.33798268
-3.30026388,2.29973531,0.3434853
-3.20026398,2.29973531,0.3488102
-3.10026407,2.29973531,0.35382804
-3.00026417,2.29973531,0.35847962
-2.90026426,2.29973531,0.36314073
-2.80026436,2.29973531,0.36725959
-2.70026445,2.29973531,0.37094766
-2.60026455,2.29973531,0.37470362
-2.50026464,2.29973531,0.3784771
-2.40026474,2.29973531,0.38140678
-2.30026484,2.29973531,0.38450903
-2.20026493,2.29973531,0.38748938
-2.10026503,2.29973531,0.39025936
-2.00026512,2.29973531,0.39284506
-1.9002651,2.29973531,0.39522129
-1.80026507,2.29973531,0.39746732
-1.70026505,2.29973531,0.39955792
-1.60026503,2.29973531,0.40139666
-1.500265,2.29973531,0.40314144
-1.40026498,2.29973531,0.4048658
-1.30026495,2.29973531,0.40627542
-1.20026493,2.29973531,0.40758371
-1.10026491,2.29973531,0.40895075
-1.00026488,2.29973531,0.41006064
-0.90026486,2.29973531,0.41094059
-0.80026484,2.29973531,0.41197145
-0.70026481,2.29973531,0.41288227
-0.60026479,2.29973531,0.41356552
-0.50026476,2.29973531,0.41414362
-0.40026477,2.29973531,0.41462791
-0.30026478,2.29973531,0.41504449
-0.20026478,2.29973531,0.41517413
-0.10026478,2.29973531,0.41525942
-0.00026478,2.29973531,0.41537943
0.09973522,2.29973531,0.41544735
0.19973522,2.29973531,0.41540837
0.29973522,2.29973531,0.41524732
0.39973521,2.29973531,0.41489556
0.49973521,2.29973531,0.41442484
0.5997352,2.29973531,0.41391551
0.69973522,2.29973531,0.41326711
0.79973525,2.29973531,0.41258538
0.89973527,2.29973531,0.41165867
0.9997353,2.29973531,0.41068405
1.09973526,2.29973531,0.40960017
1.19973528,2.29973531,0.40846595
1.29973531,2.29973531,0.40719777
1.39973533,2.29973531,0.40579394
1.49973536,2.29973531,0.40429199
1.59973538,2.29973531,0.40259969
1.6997354,2.29973531,0.40074492
1.79973543,2.29973531,0.39879864
1.89973545,2.29973531,0.3966552
1.99973547,2.29973531,0.39443272
2.0997355,2.29973531,0.39198861
2.1997354,2.29973531,0.3893519
2.29973531,2.29973531,0.38650233
2.39973521,2.29973531,0.38353291
2.49973512,2.29973531,0.38047069
2.59973502,2.29973531,0.37710759
2.69973493,2.29973531,0.37359315
2.79973483,2.29973531,0.36986688
2.89973474,2.29973531,0.36583489
2.99973464,2.29973531,0.36148918
3.09973454,2.29973531,0.35689583
3.19973445,2.29973531,0.35207564
3.29973435,2.29973531,0.34698284
3.39973426,2.29973531,0.34157896
3.49973416,2.29973531,0.33573034
3.59973407,2.29973531,0.32978004
3.69973397,2.29973531,0.32359627
3.79973388,2.29973531,0.31710213
3.89973378,2.29973531,0.31050092
3.99973369,2.29973531,0.30368122
4.09973383,2.29973531,0.29644775
4.19973373,2.29973531,0.28926399
4.29973364,2.29973531,0.28224307
4.39973354,2.29973531,0.27498716
4.49973345,2.29973531,0.26766458
4.59973335,2.29973531,0.26059783
4.69973326,2.29973531,0.25346226
4.79973316,2.29973531,0.24639376
4.89973307,2.29973531,0.23941356
4.99973297,2.29973531,0.23270471
5.09973288,2.29973531,0.22605497
5.19973278,2.29973531,0.21970095
5.29973269,2.29973531,0.21355045
5.39973259,2.29973531,0.20755073
5.49973249,2.29973531,0.20162344
5.5997324,2.29973531,0.19579715
5.6997323,2.29973531,0.1904202
5.79973221,2.29973531,0.18543977
5.89973211,2.29973531,0.17932631
5.99973202,2.29973531,0.17437454
6.09973192,2.29973531,0.16987869
6.19973183,2.29973531,0.1654925
6.29973173,2.29973531,0.161257
6.39973164,2.29973531,0.15718383
6.49973154,2.29973531,0.15308112
6.59973145,2.29973531,0.14909796
6.69973135,2.29973531,0.14512567
6.79973125,2.29973531,0.14172359
6.89973116,2.29973531,0.13830934
6.99973106,2.29973531,0.13495566
7.09973097,2.29973531,0.13167234
7.19973087,2.29973531,0.12837888
7.29973078,2.29973531,0.1251355
7.39973068,2.29973531,0.12193305
7.49973059,2.29973531,0.11898386
7.59973049,2.29973531,0.11618441
7.6997304,2.29973531,0.11352675
7.7997303,2.29973531,0.11086377
7.89973021,2.29973531,0.10848413
7.99973011,2.29973531,0.10614997
8.09973049,2.29973531,0.1038427
8.19973087,2.29973531,0.10159561
8.29973125,2.29973531,0.09936179
8.39973164,2.29973531,0.09722843
8.49973202,2.29973531,0.09511625
8.5997324,2.29973531,0.09300821
8.69973278,2.29973531,0.09113833
8.79973316,2.29973531,0.08925383
8.89973354,2.29973531,0.0874033
8.99973392,2.29973531,0.08561362
9.09973431,2.29973531,0.08382513
9.19973469,2.29973531,0.08205174
9.29973507,2.29973531,0.08038102
9.39973545,2.29973531,0.07883891
9.49973583,2.29973531,0.07729834
9.59973621,2.29973531,0.07574496
9.6997366,2.29973531,0.07423655
9.79973698,2.29973531,0.07284322
9.89973736,2.29973531,0.07145087
9.99973774,2.29973531,0.07008219
10.09973812,2.29973531,0.06879216
10.1997385,2.29973531,0.06759133
10.29973888,2.29973531,0.06639183
10.39973927,2.29973531,0.06520948
10.49973965,2.29973531,0.06405458
10.59974003,2.29973531,0.06295568
10.69974041,2.29973531,0.0618573
10.79974079,2.29973531,0.06075948
10.89974117,2.29973531,0.05966225
10.99974155,2.29973531,0.05854639
11.09974194,2.29973531,0.05753553
11.19974232,2.29973531,0.05653509
11.2997427,2.29973531,0.05553518
11.39974308,2.29973531,0.05453582
11.49974346,2.29973531,0.05359039
11.59974384,2.29973531,0.05272653
11.69974422,2.29973531,0.05186381
11.79974461,2.29973531,0.05100246
11.89974499,2.29973531,0.05016777
11.99974537,2.29973531,0.04943941
12.09974575,2.29973531,0.04871127
12.19974613,2.29973531,0.04798334
12.29974651,2.29973531,0.04725566
12.39974689,2.29973531,0.04650095
12.49974728,2.29973531,0.04573349
12.59974766,2.29973531,0.04503475
12.69974804,2.29973531,0.04433517
12.79974842,2.29973531,0.04363576
12.8997488,2.29973531,0.04293655
12.99974918,2.29973531,0.04223754
13.09974957,2.29973531,0.04153874
13.19974995,2.29973531,0.04083404
13.29975033,2.29973531,0.04017743
13.39975071,2.29973531,0.03962869
13.49975109,2.29973531,0.03908017
13.59975147,2.29973531,0.03853187
13.69975185,2.29973531,0.0379838
13.79975224,2.29973531,0.03743598
13.89975262,2.29973531,0.03688841
13.999753,2.29973531,0.03637439
14.09975338,2.29973531,0.03590444
14.19975376,2.29973531,0.03543462
14.29975414,2.29973531,0.03496495
14.39975452,2.29973531,0.03449543
14.49975491,2.29973531,0.03402607
14.59975529,2.29973531,0.03355687
14.69975567,2.29973531,0.03306705
14.79975605,2.29973531,0.03257059
14.89975643,2.29973531,0.03210936
14.99975681,2.29973531,0.03170923
-14.90028572,2.39973521,0.03162642
-14.80028534,2.39973521,0.03204489
-14.70028496,2.39973521,0.03246361
-14.60028458,2.39973521,0.03292952
-14.50028419,2.39973521,0.03340639
-14.40028381,2.39973521,0.03388332
-14.30028343,2.39973521,0.03436029
-14.20028305,2.39973521,0.0348548
-14.10028267,2.39973521,0.03537213
-14.00028229,2.39973521,0.03588999
-13.90028191,2.39973521,0.03640834
-13.80028152,2.39973521,0.03693457
-13.70028114,2.39973521,0.03749726
-13.60028076,2.39973521,0.03805859
-13.50028038,2.39973521,0.03861128
-13.40028,2.39973521,0.03916411
-13.30027962,2.39973521,0.03971709
-13.20027924,2.39973521,0.04033943
-13.10027885,2.39973521,0.04099531
-13.00027847,2.39973521,0.04165139
-12.90027809,2.39973521,0.04230767
-12.80027771,2.39973521,0.04296415
-12.70027733,2.39973521,0.0436029
-12.60027695,2.39973521,0.04430668
-12.50027657,2.39973521,0.04504129
-12.40027618,2.39973521,0.04577632
-12.3002758,2.39973521,0.04651175
-12.20027542,2.39973521,0.04726742
-12.10027504,2.39973521,0.04805419
-12.00027466,2.39973521,0.04884112
-11.90027428,2.39973521,0.04962819
-11.8002739,2.39973521,0.05039413
-11.70027351,2.39973521,0.05113343
-11.60027313,2.39973521,0.05208009
-11.50027275,2.39973521,0.05304204
-11.40027237,2.39973521,0.0540044
-11.30027199,2.39973521,0.05496715
-11.20027161,2.39973521,0.05593028
-11.10027122,2.39973521,0.05689375
-11.00027084,2.39973521,0.05786795
-10.90027046,2.39973521,0.05884572
-10.80027008,2.39973521,0.05982414
-10.7002697,2.39973521,0.06080315
-10.60026932,2.39973521,0.06184512
-10.50026894,2.39973521,0.06305718
-10.40026855,2.39973521,0.06426996
-10.30026817,2.39973521,0.06548344
-10.20026779,2.39973521,0.06669758
-10.10026741,2.39973521,0.06796017
-10.00026703,2.39973521,0.06925549
-9.90026665,2.39973521,0.07055151
-9.80026627,2.39973521,0.07184821
-9.70026588,2.39973521,0.07321581
-9.6002655,2.39973521,0.07469935
-9.50026512,2.39973521,0.07618377
-9.40026474,2.39973521,0.0776756
-9.30026436,2.39973521,0.07921682
-9.20026398,2.39973521,0.0807595
-9.1002636,2.39973521,0.08230355
-9.00026321,2.39973521,0.08399069
-8.90026283,2.39973521,0.08574521
-8.80026245,2.39973521,0.08750094
-8.70026207,2.39973521,0.08936638
-8.60026169,2.39973521,0.0914515
-8.50026131,2.39973521,0.09353818
-8.40026093,2.39973521,0.0956263
-8.30026054,2.39973521,0.09783008
-8.20026016,2.39973521,0.10007007
-8.10025978,2.39973521,0.1023113
-8.0002594,2.39973521,0.10453903
-7.90025949,2.39973521,0.10688751
-7.80025959,2.39973521,0.10928626
-7.70025969,2.39973521,0.11166081
-7.60025978,2.39973521,0.11403708
-7.50025988,2.39973521,0.11669007
-7.40025997,2.39973521,0.119601
-7.30026007,2.39973521,0.12245867
-7.20026016,2.39973521,0.12548634
-7.10026026,2.39973521,0.12863061
-7.00026035,2.39973521,0.13177641
-6.90026045,2.39973521,0.13520163
-6.80026054,2.39973521,0.13879403
-6.70026064,2.39973521,0.14239007
-6.60026073,2.39973521,0.14608173
-6.50026083,2.39973521,0.15001789
-6.40026093,2.39973521,0.15391698
-6.30026102,2.39973521,0.15793741
-6.20026112,2.39973521,0.16230699
-6.10026121,2.39973521,0.16686378
-6.00026131,2.39973521,0.17155391
-5.9002614,2.39973521,0.1765746
-5.8002615,2.39973521,0.18164814
-5.70026159,2.39973521,0.18687713
-5.60026169,2.39973521,0.19221462
-5.50026178,2.39973521,0.19768287
-5.40026188,2.39973521,0.20376134
-5.30026197,2.39973521,0.20995888
-5.20026207,2.39973521,0.21635544
-5.10026217,2.39973521,0.22258271
-5.00026226,2.39973521,0.22940786
-4.90026236,2.39973521,0.23646623
-4.80026245,2.39973521,0.24335892
-4.70026255,2.39973521,0.25077346
-4.60026264,2.39973521,0.25809309
-4.50026274,2.39973521,0.26550129
-4.40026283,2.39973521,0.27313045
-4.30026293,2.39973521,0.2806586
-4.20026302,2.39973521,0.2886436
-4.10026312,2.39973521,0.29598367
-4.00026321,2.39973521,0.30329415
-3.90026331,2.39973521,0.31050912
-3.8002634,2.39973521,0.31775004
-3.7002635,2.39973521,0.32454556
-3.6002636,2.39973521,0.3309173
-3.50026369,2.39973521,0.33709729
-3.40026379,2.39973521,0.34335834
-3.30026388,2.39973521,0.34876868
-3.20026398,2.39973521,0.35423169
-3.10026407,2.39973521,0.35915512
-3.00026417,2.39973521,0.36384162
-2.90026426,2.39973521,0.36839923
-2.80026436,2.39973521,0.37252763
-2.70026445,2.39973521,0.37630728
-2.60026455,2.39973521,0.37998953
-2.50026464,2.39973521,0.38339153
-2.40026474,2.39973521,0.38640377
-2.30026484,2.39973521,0.38949984
-2.20026493,2.39973521,0.39233321
-2.10026503,2.39973521,0.39487916
-2.00026512,2.39973521,0.39746118
-1.9002651,2.39973521,0.39959383
-1.80026507,2.39973521,0.4017407
-1.70026505,2.39973521,0.40375364
-1.60026503,2.39973521,0.40552649
-1.500265,2.39973521,0.40716389
-1.40026498,2.39973521,0.40893912
-1.30026495,2.39973521,0.4103837
-1.20026493,2.39973521,0.41152537
-1.10026491,2.39973521,0.41286671
-1.00026488,2.39973521,0.41379264
-0.90026486,2.39973521,0.41464981
-0.80026484,2.39973521,0.41556585
-0.70026481,2.39973521,0.41650501
-0.60026479,2.39973521,0.41713467
-0.50026476,2.39973521,0.41767579
-0.40026477,2.39973521,0.41814169
-0.30026478,2.39973521,0.41842979
-0.20026478,2.39973521,0.41881269
-0.10026478,2.39973521,0.41905892
-0.00026478,2.39973521,0.41904148
0.09973522,2.39973521,0.41895398
0.19973522,2.39973521,0.41885376
0.29973522,2.39973521,0.41868964
0.39973521,2.39973521,0.41827691
0.49973521,2.39973521,0.41790774
0.5997352,2.39973521,0.41737917
0.69973522,2.39973521,0.41676271
0.79973525,2.39973521,0.41616958
0.89973527,2.39973521,0.41531721
0.9997353,2.39973521,0.41446772
1.09973526,2.39973521,0.41345754
1.19973528,2.39973521,0.4123407
1.29973531,2.39973521,0.41109461
1.39973533,2.39973521,0.40982628
1.49973536,2.39973521,0.40838128
1.59973538,2.39973521,0.40676606
1.6997354,2.39973521,0.40485993
1.79973543,2.39973521,0.40279374
1.89973545,2.39973521,0.40106291
1.99973547,2.39973521,0.39883083
2.0997355,2.39973521,0.39641094
2.1997354,2.39973521,0.39407659
2.29973531,2.39973521,0.39143601
2.39973521,2.39973521,0.38854399
2.49973512,2.39973521,0.38552567
2.59973502,2.39973521,0.38229567
2.69973493,2.39973521,0.37890607
2.79973483,2.39973521,0.37514007
2.89973474,2.39973521,0.37124956
2.99973464,2.39973521,0.36688051
3.09973454,2.39973521,0.36238435
3.19973445,2.39973521,0.35762358
3.29973435,2.39973521,0.35248271
3.39973426,2.39973521,0.3468236
3.49973416,2.39973521,0.34076187
3.59973407,2.39973521,0.33488426
3.69973397,2.39973521,0.3286534
3.79973388,2.39973521,0.32200107
3.89973378,2.39973521,0.31518209
3.99973369,2.39973521,0.30805874
4.09973383,2.39973521,0.30058071
4.19973373,2.39973521,0.2929129
4.29973364,2.39973521,0.28557047
4.39973354,2.39973521,0.27802509
4.49973345,2.39973521,0.27023286
4.59973335,2.39973521,0.26279202
4.69973326,2.39973521,0.25531992
4.79973316,2.39973521,0.24811175
4.89973307,2.39973521,0.2409465
4.99973297,2.39973521,0.23387243
5.09973288,2.39973521,0.22711408
5.19973278,2.39973521,0.2204871
5.29973269,2.39973521,0.21396938
5.39973259,2.39973521,0.20771278
5.49973249,2.39973521,0.20189747
5.5997324,2.39973521,0.19610545
5.6997323,2.39973521,0.19044684
5.79973221,2.39973521,0.18489917
5.89973211,2.39973521,0.17910856
5.99973202,2.39973521,0.17436935
6.09973192,2.39973521,0.16957426
6.19973183,2.39973521,0.1652222
6.29973173,2.39973521,0.16086176
6.39973164,2.39973521,0.1565762
6.49973154,2.39973521,0.15253925
6.59973145,2.39973521,0.14862292
6.69973135,2.39973521,0.14468655
6.79973125,2.39973521,0.14113815
6.89973116,2.39973521,0.13776442
6.99973106,2.39973521,0.1344561
7.09973097,2.39973521,0.13122506
7.19973087,2.39973521,0.12780204
7.29973078,2.39973521,0.1247521
7.39973068,2.39973521,0.12155323
7.49973059,2.39973521,0.11866547
7.59973049,2.39973521,0.11587448
7.6997304,2.39973521,0.11319095
7.7997303,2.39973521,0.11052813
7.89973021,2.39973521,0.10810275
7.99973011,2.39973521,0.10572539
8.09973049,2.39973521,0.1033999
8.19973087,2.39973521,0.1011451
8.29973125,2.39973521,0.09897269
8.39973164,2.39973521,0.09680831
8.49973202,2.39973521,0.09468941
8.5997324,2.39973521,0.09270518
8.69973278,2.39973521,0.09085646
8.79973316,2.39973521,0.0889772
8.89973354,2.39973521,0.0871364
8.99973392,2.39973521,0.08534049
9.09973431,2.39973521,0.08354552
9.19973469,2.39973521,0.0817528
9.29973507,2.39973521,0.08014671
9.39973545,2.39973521,0.07859799
9.49973583,2.39973521,0.07705053
9.59973621,2.39973521,0.07550441
9.6997366,2.39973521,0.07408009
9.79973698,2.39973521,0.07268189
9.89973736,2.39973521,0.07128447
9.99973774,2.39973521,0.0698879
10.09973812,2.39973521,0.06863083
10.1997385,2.39973521,0.06742453
10.29973888,2.39973521,0.06621936
10.39973927,2.39973521,0.06501538
10.49973965,2.39973521,0.06387206
10.59974003,2.39973521,0.06276996
10.69974041,2.39973521,0.06166144
10.79974079,2.39973521,0.06054498
10.89974117,2.39973521,0.05942908
10.99974155,2.39973521,0.05837343
11.09974194,2.39973521,0.05738585
11.19974232,2.39973521,0.05639872
11.2997427,2.39973521,0.05541201
11.39974308,2.39973521,0.05442574
11.49974346,2.39973521,0.05345092
11.59974384,2.39973521,0.05258602
11.69974422,2.39973521,0.05172155
11.79974461,2.39973521,0.05085753
11.89974499,2.39973521,0.05002476
11.99974537,2.39973521,0.04929475
12.09974575,2.39973521,0.0485649
12.19974613,2.39973521,0.04783522
12.29974651,2.39973521,0.04710572
12.39974689,2.39973521,0.04637641
12.49974728,2.39973521,0.04563496
12.59974766,2.39973521,0.0449532
12.69974804,2.39973521,0.04424424
12.79974842,2.39973521,0.04353546
12.8997488,2.39973521,0.04282684
12.99974918,2.39973521,0.04211842
13.09974957,2.39973521,0.04141019
13.19974995,2.39973521,0.04070217
13.29975033,2.39973521,0.04009368
13.39975071,2.39973521,0.03955869
13.49975109,2.39973521,0.03901994
13.59975147,2.39973521,0.03847031
13.69975185,2.39973521,0.03792088
13.79975224,2.39973521,0.03737165
13.89975262,2.39973521,0.03682264
13.999753,2.39973521,0.0363172
14.09975338,2.39973521,0.0358462
14.19975376,2.39973521,0.0353753
14.29975414,2.39973521,0.03490452
14.39975452,2.39973521,0.03443386
14.49975491,2.39973521,0.03396332
14.59975529,2.39973521,0.03349291
14.69975567,2.39973521,0.03302264
14.79975605,2.39973521,0.03255252
14.89975643,2.39973521,0.03210066
14.99975681,2.39973521,0.03168249
-14.90028572,2.49973512,0.0315692
-14.80028534,2.49973512,0.03198887
-14.70028496,2.49973512,0.03240877
-14.60028458,2.49973512,0.03284579
-14.50028419,2.49973512,0.03332318
-14.40028381,2.49973512,0.03380062
-14.30028343,2.49973512,0.03427808
-14.20028305,2.49973512,0.03479565
-14.10028267,2.49973512,0.03531495
-14.00028229,2.49973512,0.0358347
-13.90028191,2.49973512,0.0363549
-13.80028152,2.49973512,0.03687553
-13.70028114,2.49973512,0.03742534
-13.60028076,2.49973512,0.03797897
-13.50028038,2.49973512,0.03853272
-13.40028,2.49973512,0.03908658
-13.30027962,2.49973512,0.03964056
-13.20027924,2.49973512,0.04025849
-13.10027885,2.49973512,0.04091561
-13.00027847,2.49973512,0.04157289
-12.90027809,2.49973512,0.0422224
-12.80027771,2.49973512,0.04285816
-12.70027733,2.49973512,0.0435052
-12.60027695,2.49973512,0.04421068
-12.50027657,2.49973512,0.04491658
-12.40027618,2.49973512,0.0456413
-12.3002758,2.49973512,0.04637866
-12.20027542,2.49973512,0.04713568
-12.10027504,2.49973512,0.04792363
-12.00027466,2.49973512,0.0487117
-11.90027428,2.49973512,0.04944854
-11.8002739,2.49973512,0.05018232
-11.70027351,2.49973512,0.05094807
-11.60027313,2.49973512,0.05189409
-11.50027275,2.49973512,0.0528503
-11.40027237,2.49973512,0.05381499
-11.30027199,2.49973512,0.05477999
-11.20027161,2.49973512,0.05574529
-11.10027122,2.49973512,0.05665383
-11.00027084,2.49973512,0.05762588
-10.90027046,2.49973512,0.05865961
-10.80027008,2.49973512,0.05964523
-10.7002697,2.49973512,0.06062744
-10.60026932,2.49973512,0.0616729
-10.50026894,2.49973512,0.06288852
-10.40026855,2.49973512,0.06410474
-10.30026817,2.49973512,0.06530572
-10.20026779,2.49973512,0.06644643
-10.10026741,2.49973512,0.06770202
-10.00026703,2.49973512,0.0690164
-9.90026665,2.49973512,0.07033058
-9.80026627,2.49973512,0.07164526
-9.70026588,2.49973512,0.07302356
-9.6002655,2.49973512,0.07445883
-9.50026512,2.49973512,0.07589509
-9.40026474,2.49973512,0.07735087
-9.30026436,2.49973512,0.07884233
-9.20026398,2.49973512,0.08039059
-9.1002636,2.49973512,0.08194105
-9.00026321,2.49973512,0.08364807
-8.90026283,2.49973512,0.08540862
-8.80026245,2.49973512,0.08717211
-8.70026207,2.49973512,0.08901043
-8.60026169,2.49973512,0.09104012
-8.50026131,2.49973512,0.09310757
-8.40026093,2.49973512,0.09520333
-8.30026054,2.49973512,0.09742963
-8.20026016,2.49973512,0.09967676
-8.10025978,2.49973512,0.10192483
-8.0002594,2.49973512,0.10412242
-7.90025949,2.49973512,0.10643437
-7.80025959,2.49973512,0.10881682
-7.70025969,2.49973512,0.11120043
-7.60025978,2.49973512,0.1135854
-7.50025988,2.49973512,0.11617573
-7.40025997,2.49973512,0.11903582
-7.30026007,2.49973512,0.12189734
-7.20026016,2.49973512,0.12502459
-7.10026026,2.49973512,0.12819776
-7.00026035,2.49973512,0.13135375
-6.90026045,2.49973512,0.1348893
-6.80026054,2.49973512,0.13849309
-6.70026064,2.49973512,0.14209813
-6.60026073,2.49973512,0.1458222
-6.50026083,2.49973512,0.14974703
-6.40026093,2.49973512,0.15366159
-6.30026102,2.49973512,0.15760516
